-4.025	-0.416	1.77	-3.434	-5.563	-2.258	3.336	-1.58	2.878	2.173	-1.729	0.793	3.127	3.774	2.621	1.487	-1.732	-4.638	1.019	1.085	-0.898	-1.914	2.068	1.429	-3.181	-5.159	2.053	0.537	-1.82	4.781	0.766	2.651
-0.222	0.814	1.001	-1.167	-3.982	-3.485	3.396	0.447	1.871	1.623	-1.645	-0.341	1.906	0.385	-0.031	2.241	0.697	-3.394	-0.54	0.683	-1.634	-2.876	1.073	-2.06	-2.614	-5.608	3.301	0.053	1.451	5.246	1.942	1.466
1.368	0.466	-0.148	-1.962	-2.249	-1.557	-0.949	-1.422	-2.883	-1.59	-2.252	-4.984	-2.873	-5.452	-3.879	-0.222	3.348	2.63	1.657	2.243	1.215	0.773	2.402	-1.606	2.183	-0.275	3.904	0.541	4.403	4.245	2.969	-0.044
-0.89	0.569	1.749	-3.664	-3.064	1.55	-2.193	-4.241	-5.171	-2.119	-7.06	-10.291	-7.041	-6.43	-4.775	-2.267	4.349	2.825	5.538	4.532	5.178	4.381	5.611	2.658	4.438	5.51	4.516	2.798	0.958	2.788	1.256	-1.999
0.493	2.265	3.545	-0.191	-1.11	3.957	-0.272	-3.093	-5.038	-2.165	-9.999	-10.917	-10.033	-7.828	-5.381	-3.35	6.453	1.916	7.13	6.162	6.537	5.611	6.236	4.592	3.239	4.038	3.231	2.161	-2.731	1.42	-2.85	-4.029
4.804	4.767	4.935	4.489	1.822	3.406	-0.55	1.088	-5.341	-3.123	-10.097	-10.151	-11.184	-9.442	-6.909	-3.925	7.922	4.423	6.412	7.059	6.313	4.643	4.334	2.221	1.122	1.444	1.568	-0.86	-4.202	1.554	-4.899	-3.644
5.91	7.052	8.295	4.863	1.483	2.818	0.85	2.958	-3.066	-0.278	-7.807	-8.811	-7.544	-4.672	-5.871	-2.317	5.506	3.208	5.15	5.536	3.078	0.629	2.763	-0.266	-1.908	-0.104	-1.003	-1.198	-6.031	-0.806	-5.232	-3.184
5.117	7.037	8.566	2.525	2.001	5.379	4.43	0.123	0.643	4.595	-0.958	-5.01	-3.315	-2.141	-5.01	-0.166	1.658	1.904	3.465	2.342	-1.614	-1.609	1.847	0.796	-1.828	-3.966	-4.837	0.097	-4.756	-5.808	-6.154	-5.353
3.816	3.385	2.875	-1.092	2.021	5.166	2.923	-4.542	1.933	5.913	4.605	-1.75	-0.807	-3.973	-5.085	1.274	-1.699	2.753	1.733	-0.055	-2.557	0.173	1.201	3.118	2.142	-3.785	-4.128	1.657	-0.915	-5.494	-4.983	-5.822
-0.827	-0.988	-2.36	-4.358	-2.468	-0.715	-0.495	-5.635	3.312	4.575	5.766	1.929	5.178	2.655	0.66	3.565	-4.356	-2.705	-0.032	-2.223	-2.625	-1.026	0.421	3.012	2.343	0.024	-0.823	3.417	-0.445	-2.004	-1.655	-1.113
-6.288	-3.726	-4.693	-4.076	-3.95	-3.822	-0.086	-1.355	5.12	3.331	8.541	8.395	10.915	10.575	6.654	4.978	-5.234	-7.014	-2.461	-4.454	-5.009	-4.913	-0.689	1.816	-0.751	-1.143	-1.517	2.571	-1.018	-3.159	-0.185	2.648
-6.371	-5.07	-6.453	-2.185	0.226	-0.253	0.582	1.766	4.949	2.932	11.978	11.718	9.768	7.148	4.229	4.625	-4.96	-2.636	-4.324	-6.269	-7.051	-5.809	-1.559	1.645	-1.037	-3.608	-2.966	0.9	1.355	-5.028	0.667	1.092
-2.491	-4.024	-6.087	-2.533	2.113	3.112	0.388	-0.619	3.923	2.886	11.413	8.908	6.926	3.215	2.224	4.542	-4.601	-0.84	-4.633	-7.72	-8.703	-5.473	-2.563	1.463	-1.173	-2.546	-3.024	1.092	3.695	-3.94	3.642	1.429
-0.296	-1.562	-2.947	-3.325	1.462	2.025	0.771	-1.03	1.474	0.837	6.928	4.738	5.009	4.193	4.619	2.939	-4.276	-2.57	-3.499	-6.021	-8.576	-4.292	-2.966	0.389	-2.99	-2.092	-2.617	0.076	3.795	-2.711	6.088	6.428
0.068	-1.14	-0.561	-1.756	1.749	-0.142	0.342	2.835	-1.122	-2.609	0.083	1.83	0.141	1.859	3.403	-0.708	-3.774	-1.078	-1.374	-1.937	-4.426	-1.291	-1.893	-1.489	-2.749	-0.988	1.125	-1.401	3.068	0.569	5.93	7.435
-0.374	-2.723	-1.56	0.792	1.761	-1.014	-0.48	1.72	0.029	-3.708	-3.556	0.658	-4.53	-1.124	0.743	-2.629	-2.187	-0.599	-0.842	-1.483	-0.236	0.743	-1.747	-3.269	-0.175	4.721	4.967	-0.252	3.255	5.582	4.34	3.177
-1.734	-3.228	-4.07	2.523	1.954	-2.179	-1.542	-1.233	0.469	-3.436	-3.39	0.312	-6.234	-1.856	-0.226	-3.544	0.207	-0.238	-1.562	-1.604	2.998	3.74	-1.822	-3.097	2.982	9.564	4.886	0.827	3.369	6.444	1.106	-0.386
-0.717	-1.069	-3.918	2.669	2.17	-2.657	-2.444	2.764	-2.756	-4.022	-5.95	-2.019	-8.015	-4.697	-2.895	-5.065	2.158	3.228	0.088	3.015	6.823	8.03	0.694	-1.51	5.159	7.629	4.496	0.178	1.337	3.921	-2.835	-3.791
1.64	1.098	-1.598	0.276	0.799	-0.728	-1.089	3.575	-3.615	-3.013	-6.832	-4.743	-7.739	-6.157	-3.075	-3.936	2.618	4.26	1.13	5.326	7.144	7.772	2.183	-1.145	5.253	3.72	3.597	-0.863	0.521	2.369	-3.214	-5.534
0.442	0.233	0.119	-2.284	-0.124	0.17	-0.245	-3.29	-2.98	-1.132	-2.392	-4.11	-2.773	-2.836	0.671	-0.767	0.896	2.779	-1.242	2.8	4.26	4.523	0.663	-2.312	4.628	3.514	1.001	-2.106	2.128	1.808	-0.362	-1.682
-0.665	-0.646	2.223	-1.148	0.315	-0.845	-1.642	-2.839	-4.209	-2.44	-1.032	-1.152	1.413	0.275	1.291	-0.183	-0.179	2.662	-1.505	2.967	2.674	2.248	-0.082	-2.686	2.668	3.213	-0.692	-2.761	0.222	0.664	0.459	1.411
0.858	0.972	3.412	2.419	0.045	-1.257	-1.309	4.271	-2.31	-4.053	-2.155	0.549	1.715	1.465	0.159	-1.555	2.033	2.178	0.843	4.74	1.99	-0.568	-0.036	-1.041	-1.636	-0.038	-2.747	-2.756	-3.897	-1.353	-0.815	-0.123
0.033	1.587	0.906	4.803	-1.236	-3.695	-0.252	5.813	1.466	-2.362	-1.584	0.022	1.904	2.455	1.132	-1.824	4.118	0.743	0.369	4.306	3.177	-1.682	-0.596	0.175	-4.313	-2.307	-3.802	-2.624	-4.494	-1.714	-0.72	0.198
-1.164	0.44	-1.816	4.473	-1.961	-6.361	-1.265	6.057	0.78	-1.025	-2.177	0.63	2.61	2.204	1.176	-1.058	3.566	0.021	-1.642	3.414	5.813	0.201	-1.285	-1.283	-3.901	-2.901	-1.436	-1.551	-3.158	0.163	0.365	2.073
0.901	0.691	-0.465	3.155	-1.009	-2.904	-1.097	7.715	0.115	-0.633	-1.558	3.001	1.81	0.849	0.404	-0.247	2.828	-0.492	-1.551	0.592	4.702	-0.042	-2.476	-3.195	-4.279	-3.994	-1.168	-0.755	-2.068	-0.103	0.422	0.851
2.263	2.717	4.506	5.396	0.191	0.958	1.612	4.903	3.904	2.18	-0.816	2.451	1.129	0.371	0.02	0.226	3.109	-3.069	0.395	-2.536	1.548	-3.074	-2.291	-3.077	-6.007	-5.289	-2.869	-1.11	-2.829	-1.697	-1.705	-1.511
2.073	3.806	7.701	8.698	0.485	0.312	3.931	2.209	6.016	4.382	-3.041	0.867	0.518	0.098	-1.725	0.537	2.765	-5.924	2.081	-1.378	-0.898	-4.929	-0.49	-0.96	-5.472	-5.888	-1.683	-0.279	-4.98	-0.821	-4.148	-3.863
2.553	2.216	4.527	5.686	1.201	1.589	3.907	2.186	2.919	2.889	-1.519	1.414	-2.492	-2.168	-3.038	0.726	1.472	-2.416	1.86	0.171	-4.252	-3.645	0.276	2.367	-1.676	-3.904	-1.36	1.626	-2.876	-1.364	-3.236	-5.639
3.956	2.094	2.427	0.612	1.027	3.594	2.108	-2.321	-0.988	0.99	0.146	-1.899	-4.755	-5.341	-3.362	-0.32	2.432	3.888	2.148	0.751	-3.275	-0.181	2.09	4.278	1.508	-0.408	-1.952	2.517	-0.325	-4.419	-2.311	-4.709
5.422	5.082	6.057	-0.922	-0.45	2.733	1.63	-7.401	-2.098	0.982	-2.734	-6.081	-2.576	-5.112	-4.2	-0.989	4.566	2.76	3.328	2.231	1.095	0.709	3.631	3.331	1.278	-0.501	0.043	2.231	-2.629	-4.05	-4.168	-3.201
2.048	2.522	3.956	-3.599	0.327	3.395	2.852	-3.793	-0.345	2.782	2.013	-1.108	1.906	0.561	-1.116	2.183	0.051	-2.286	0.513	-1.771	-2.761	-2.686	-0.603	1.672	-0.524	-3.194	-0.209	0.864	-0.747	-1.159	-1.259	-0.486
-4.79	-4.987	-3.554	-6.084	1.5	3.16	2.05	1.592	2.349	4.896	10.491	5.354	6.536	7.151	5.695	5.448	-8.021	-4.224	-3.453	-9.319	-9.003	-5.005	-5.337	-0.008	-2.009	-3.945	-2.131	-0.843	5.188	-0.042	5.958	5.386
-5.535	-5.787	-3.833	-4.775	0.093	0.047	-0.827	-2.461	2.555	3.841	9.157	3.863	8.396	7.503	6.817	3.321	-8.319	-3.682	-2.482	-9.063	-5.641	-3.694	-4.311	-0.376	-1.385	-2.41	0.08	-1.5	5.469	0.985	6.762	7.189
-2.838	-2.666	-1.965	-5.618	-1.219	0.39	-3.047	-9.537	-0.425	0.815	5.726	0.289	4.7	2.883	2.877	0.638	-4.694	-0.591	-0.573	-3.628	-1.538	-1.383	-0.853	3.107	2.051	0.882	2.239	-0.463	4.45	2.825	3.438	3.727
-3.033	-3.025	-4.432	-8.685	-2.646	1.736	-4.258	-8.756	-3.048	-0.134	3.64	-2.123	1.028	1.192	2.356	2.158	-4.976	1.51	-0.694	-1.152	-2.786	0.34	2.65	5.523	3.645	3.754	1.705	2.189	5.261	3.383	3.858	3.82
-1.556	-2.551	-4.43	-8.579	-4.003	0.813	-4.001	-6.198	-3.777	-0.017	-0.751	-4.047	1.313	1.531	2.648	3.304	-5.277	-0.494	-0.083	-0.927	-1.877	1.4	3.982	2.268	2.614	3.914	2.693	3.621	4.601	3.126	5.26	5.479
0.121	-1.138	-2.998	-6.394	-2.314	2.021	-2.059	-7.831	-3.658	-0.361	-1.507	-3.461	0.173	-1.221	-0.335	2.257	-4.035	-1.156	1.138	-0.432	0.182	2.498	2.336	-0.638	3.614	2.716	3.919	2.239	4.983	3.257	4.37	3.714
-1.769	-1.559	-3.634	-3.005	-0.784	2.135	-1.002	-5.359	-2.685	-1.663	-2.322	-3.068	-3.178	-3.533	-2.288	1.289	-2.04	0.759	3.402	2.348	0.787	4.181	3.132	0.589	4.657	0.913	3.263	1.798	3.319	2.24	1.333	1.743
-1.229	-0.027	-2.255	-0.019	-0.324	-0.402	-1.957	1.199	-2.391	-5.013	-5.874	-4.086	-5.241	-3.795	-3.829	-1.452	2.649	3.867	5.984	5.594	3.972	5.518	4.613	1.914	4.108	1.89	2.569	2.556	-2.116	-0.699	-3.565	-2.157
0.654	2.073	-0.1	0.452	2.02	-0.079	-1.813	3.059	-2.694	-5.986	-3.413	-2.838	-6.344	-4.697	-6.42	-5.047	5.305	7.39	3.957	4.434	6.262	5.155	2.041	1.28	4.255	7.421	1.754	0.861	-3.65	-2.024	-6.356	-6.913
-0.679	1.107	-0.16	1.962	2.121	-0.821	0.574	2.765	0.144	-1.903	-0.123	0.062	-5.144	-2.862	-3.779	-4.953	3.228	4.333	-1.443	1.837	3.638	2.825	0.622	-1.449	1.724	8.166	1.023	-1.648	-2.842	0.077	-4.559	-3.845
0.591	0.225	-0.683	3.652	0.048	-4.228	1.224	4.005	2.992	0.463	-1.224	1.724	-2.602	0.383	0.97	-2.89	2.578	-0.643	-4.383	2.03	1.98	1.245	1.127	-5.273	-1.936	2.948	1.146	-2.837	-3.086	1.427	-1.788	0.815
4.578	0.876	-0.591	3.676	0.462	-3.849	-0.478	3.932	1.315	-0.41	-0.856	0.694	-2.799	-0.188	-0.348	-2.175	4.364	2.173	-3.999	2.84	3.177	1.791	-0.417	-6.123	-1.059	1.222	0.188	-3.335	-1.968	0.458	-1.332	-1.822
3.527	0.464	0.218	5.391	-0.378	-2.894	-0.505	2.342	0.843	0.645	-0.913	-0.2	-1.399	1.916	0.16	-1.39	4.064	1.888	-2.806	2.248	1.476	0.09	-1.324	-3.484	-1.422	-0.392	-1.726	-2.116	-2.169	0.173	-1.137	-1.188
-1.362	-2.231	-0.043	4.203	-2.061	-3.707	0.533	0.176	2.81	1.484	0.559	3.712	3.716	7.684	6.4	0.049	0.86	-4.121	-2.783	-0.743	-3.004	-3.452	-2.121	-1.503	-4.488	-3.617	-2.129	-0.616	-1.306	0.077	1.875	5.146
-3.105	-3.644	-0.432	0.361	-0.202	-1.444	0.899	0.63	1.178	-0.433	4.154	5.894	4.519	5.349	5.797	0.529	-1.267	-2.554	-1.689	-2.548	-3.74	-2.554	-3.562	-1.475	-3.078	-1.067	-1.61	-1.062	1.343	-1.041	2.6	3.255
0.147	0.78	2.968	3.621	0.838	0.944	2.637	5.805	-0.164	-1.191	-0.842	1.734	0.751	-2.401	-1.6	-0.646	0.912	0.669	2.465	1.302	-0.37	-0.063	-1.133	-1.122	-1.159	0.724	-1.972	-1.196	-2.935	-1.478	-3.567	-4.459
3.875	5.928	5.262	6.261	1.371	1.434	4.695	8.922	2.601	0.303	-6.345	1.237	-1.786	-4.784	-5.153	-2.612	2.68	-1.016	4.407	3.794	0.991	-1.169	1.62	0.505	-2.439	-3.245	-2.948	-1.052	-6.959	-1.963	-7.636	-6.78
4.799	6.195	4.226	2.157	4.445	3.037	4.786	8.382	3.055	1.54	-3.175	2.98	-4.034	-5.521	-6.585	-3.212	1.765	0.384	3.218	2.011	0.365	-1.559	0.719	1.57	-2.111	-4.727	-3.499	-1.803	-3.205	-3.599	-5.17	-7.434
5.008	6.341	6.555	3.703	4.011	2.581	3.286	8.891	-0.127	0.678	-4.791	-1.833	-5.834	-8.342	-7.344	-2.244	3.865	1.807	4.059	3.277	1.505	0.183	0.599	1.42	-1.097	-4.489	-2.924	-0.775	-2.519	-3.411	-3.723	-8.313
4.304	6.727	7.62	7.407	0.755	-0.082	0.46	6.882	-2.542	-2.237	-8.884	-5.228	-5.553	-8.452	-3.843	-1.846	5.782	0.062	4.188	4.099	2.502	0.039	0.975	1.47	-0.431	-4.531	-1.082	0.699	-3.242	0.254	-2.453	-3.818
2.164	3.887	3.125	4.254	0.211	-0.777	-0.695	2.201	-2.799	-3.287	-5.476	-3.59	-4.251	-5.002	-0.523	-1.532	2.695	-0.49	1.358	1.16	2.914	-0.817	0.006	0.825	0.419	-1.532	0.675	-0.1	-0.653	3.281	0.966	1.383
0.97	0.865	0.658	2.515	-0.72	-1.615	0.501	1.206	-0.202	-0.916	-1.864	-1.696	1.436	1.103	1.333	0.966	-0.13	-3.724	-1.226	-0.016	3.39	-1.157	-1.393	-1.212	-2.282	-0.761	0.261	-0.073	-1.969	1.346	1.759	2.646
-2.335	-2.604	-1.728	0.943	-1.647	-2.543	-0.959	1.586	2.876	1.118	3.943	3.955	10.863	8.634	6.156	4.616	-3.675	-7.198	-5.04	-3.395	-0.505	-2.513	-5.108	-2.392	-4.811	-3.011	-1.702	0.797	-0.319	-2.177	3	5.176
-7.032	-6.195	-5.737	-5.407	0.124	0.122	-2.625	-2.762	2.487	2.28	11.945	7.299	13.262	10.829	8.941	5.842	-8.583	-3.641	-7.167	-8.694	-5.423	-2.836	-7.069	-2.059	-2.1	-2.379	-2.199	0.007	6.683	-1.791	6.524	7.353
-6.096	-5.189	-4.099	-8.69	0.337	3.898	-0.765	-12.55	0.271	3.37	10.535	1.621	7.974	6.764	6.254	4.057	-7.414	0.425	-2.46	-6.926	-4.346	-1.458	-3.196	0.176	0.655	-0.496	-0.842	0.476	6.75	-0.436	6.45	4.947
-5.067	-4.163	-2.331	-9.458	-1.602	4.265	-0.923	-18.24	-0.524	2.469	7.47	-0.106	5.317	5.204	5.087	3.082	-5.01	0.269	0.779	-4.707	-3.841	-2.019	-0.837	4.037	1.501	2.176	0.636	2.31	5.432	-0.765	5.434	4.124
-7.892	-5.865	-4.789	-9.84	-2.783	0.74	-2.74	-9.549	0.855	1.443	8.25	3.622	4.692	6.373	5.91	3.871	-5.998	-1.1	-2.323	-6.645	-6.426	-3.256	-1.591	4.344	2.461	3.895	2.349	1.915	6.974	1.457	5.9	5.748
-4.911	-4.322	-4.22	-5.686	-3.053	-2.488	-2.207	0.759	2.19	1.736	2.69	1.517	0.122	3.088	3.336	2.387	-2.471	-1.791	-3.809	-3.826	-2.711	-0.005	0.139	0.411	2.624	0.705	4.116	0.957	3.541	4.347	3.591	3.245
0.964	-1.829	-2.835	-2.633	-1.616	-1.483	-1.817	-0.1	0.099	-0.004	-3.399	-1.887	-4.37	-1.275	-0.891	-1.195	1.709	0.9	-1.815	0.509	3.89	4.951	2.496	-1.451	3.117	0.943	4.351	0.611	1.141	2.989	0.473	-0.545
1.675	-0.656	-1.808	-1.106	0.779	0.652	-0.048	0.003	-2.22	-1.851	-3.964	-2.958	-5.171	-1.971	-4.03	-2.589	0.714	3.174	0.74	0.921	3.61	4.255	3.506	-0.395	2.912	5.83	3.333	-0.859	0.765	1.278	-2.12	-2.402
3.549	2.3	2.582	4.304	2.88	1.253	1.976	2.68	-1.223	-0.516	-3.934	-4.236	-6.047	-4.178	-6.715	-2.069	2.047	2.055	3.343	2.618	0.589	0.269	3.159	1.358	1.012	3.612	1.441	-1.137	-2.857	0.482	-5.021	-5.578
6.404	2.954	3.42	5.95	4.265	1.857	-0.794	0.289	-1.336	-0.317	-0.868	-2.226	-6.862	-6.861	-7.537	-1.829	4.935	4.487	3.802	4.74	0.525	-0.137	1.586	3.574	0.877	-1.642	-2.081	0.614	-2.54	-3.177	-4.993	-7.078
4.32	1.274	1.174	3.348	2.525	1.391	-0.694	1.086	-2.857	-1.647	1.053	-1.598	-4.628	-4.413	-5.786	-1.146	4.248	6.879	3.312	5.209	1.194	0.968	4.209	3.709	0.09	-2.354	-4.549	0.831	-2.397	-5.762	-4.562	-4.426
2.331	1.703	2.263	2.907	0.017	1.117	3.185	0.86	-2.486	0.141	-2.17	-5.275	-2.426	-2.773	-3.48	0.367	2.66	3.502	4.002	5.367	0.207	0.37	8.471	1.964	-1.645	-2.198	-2.817	0.373	-5.932	-3.878	-4.433	-2.298
1.928	0.026	0.296	-1.287	-0.83	2.693	-0.574	-7.337	-3.278	2.016	-1.235	-4.401	-2.489	-4.128	-0.984	1.288	-0.158	2.79	3.015	2.859	-1.518	1.022	5.54	1.217	2.01	0.394	0.563	2.01	-0.772	-1.26	0.542	0.044
-0.61	-3.227	-3.537	-6.135	-4.207	1.112	-4.57	-7.975	-4.439	1.031	0.012	-2.533	-1.69	-1.124	1.557	0.832	-2.715	2.692	0.883	0.352	-1.071	2.664	1.155	0.273	5.496	4.155	3.081	3.505	4.932	2.053	4.004	4.041
-2.775	-3.188	-2.165	-2.688	-5.934	-2.41	-0.334	-2.378	-2.056	0.78	-3.671	-3.754	0.249	2.239	2.218	-0.107	-1.773	-2.905	-0.111	0.144	0.891	2.185	0.955	-0.893	2.617	3.357	4.885	2.271	1.486	6.15	1.952	4.763
-2.214	-1.975	-1.399	1.647	-0.603	-1.835	0.852	-2.226	0.162	0.302	-2.509	0.894	0.93	-0.198	0.975	-1.399	-0.969	-3.895	-1.437	-2.097	1.17	0.728	-1.478	-1.833	0.17	2.307	3.65	-0.917	2.011	6.162	2.26	2.765
0.879	1.275	-1.478	2.72	2.714	-0.979	-1.78	2.362	0.703	-2.376	-0.108	5.924	0.598	-1.966	-0.195	-3.68	-0.291	-0.243	-2.556	-3.463	1.383	-0.025	-5.317	-4.557	-0.608	2.185	0.864	-3.391	3.65	3.366	2.576	1.814
3.221	4.765	1.39	3.209	0.784	-2.765	0.051	9.458	2.882	-2.824	-2.362	3.225	0.662	-0.213	-0.13	-3.879	0.739	-2.22	-3.198	-1.496	2.153	-0.219	-6.113	-6.44	-2.34	0.943	1.934	-3.086	-1.112	2.773	-0.641	0.847
0.85	2.316	1.746	0.716	0.136	-3.578	2.156	8.809	5.051	-1.074	-1.19	2.334	1.949	1.439	1.454	-0.797	-0.549	-4.683	-3.997	-0.81	1.83	-0.054	-6.441	-5.983	-2.829	2.306	2.209	-2.514	-2.358	2.002	-1.248	0.798
-0.991	0.477	1.015	-0.403	-0.262	-3.415	1.299	6.945	4.11	-1.891	0.577	3.43	3.115	2.721	3.319	-0.505	1.414	-1.752	-2.056	0.33	3.516	0.231	-5.632	-5.872	-3.954	2.179	-2.907	-4.394	-1.975	-0.534	-0.501	2.371
0.322	3.297	2.855	2.002	-1.412	-3.161	0.09	3.072	1.136	-3.367	-2.086	0.363	2.343	2.995	3.588	-2.988	6.33	0.828	1.433	3.174	5.937	0.604	-1.888	-3.437	-5.472	-2.536	-4.67	-4.839	-4.532	-0.319	-1.396	1.736
-0.276	4.031	4.027	1.709	-2.015	-3.091	0.358	-0.506	0.604	-2.38	-3.597	-0.051	1.687	2.464	2.438	-1.506	6.388	-0.882	2.408	5.003	3.43	-0.483	2.167	0.598	-4.449	-5.487	-1.754	-1.486	-5.533	0.958	-2.954	-1.821
1.27	4.905	5.738	2.653	-2.541	-2.777	2.524	6.188	2.872	-1.368	-4.143	1.567	1.031	1.619	0.156	0.926	5.694	-2.901	2.434	6.396	-0.551	-3.066	4.573	0.579	-3.114	-6.312	-2.99	1.07	-7.404	-2.51	-6.537	-5.983
5.97	6.268	5.915	6.389	1.14	1.634	1.678	8.657	0.887	-1.311	-3.143	-0.974	-2.728	-1.985	-3.134	-0.258	4.639	0.08	2.171	3.582	-2.193	-2.59	3.362	1.019	-0.343	-4.036	-4.962	1.017	-5.767	-6.412	-6.418	-8.154
4.431	2.603	1.563	4.021	6.004	6.961	-0.911	0.909	-2.915	0.295	1.159	-1.316	-5.193	-4.516	-4.654	-0.456	-1.346	3.331	1.605	-2.069	-3.889	0.185	0.635	4.971	2.683	0.307	-3.445	0.835	0.686	-5.473	-1.204	-5.797
-0.298	0.043	0.024	-1.92	3.474	6.581	1.804	-1.309	-0.112	3.363	2.373	1.357	-2.619	-2.075	-3.321	1.131	-3.104	1.687	3.882	-0.889	-4.17	-0.014	2.153	6.236	1.009	-3.312	-3.932	0.908	-0.421	-4.65	-1.185	-2.696
-2.101	-0.295	-0.222	-5.042	0.23	4.17	2.711	-4.173	1.251	4.22	2.167	-0.048	-0.694	-0.686	-1.576	1.702	-0.68	2.15	5.282	0.7	-2.322	-0.4	3.536	5.567	1.565	-6.049	-3.161	1.383	-0.618	-4.684	-1.526	-2.357
-4.932	-4.861	-4.474	-6.31	1.585	2.012	-1.424	-9.22	-3.022	2.011	5.247	-1.239	0.119	-0.412	0.204	2.902	-4.088	3.159	0.745	-4.409	-1.833	1.003	-0.926	5.219	5.156	2.675	2.354	2.48	7.329	-1.302	4.372	-0.117
-5.389	-5.941	-3.781	-3.402	0.511	-1.042	0.399	-1.756	-0.89	1.534	5.989	1.784	3.629	3.147	1.457	3.39	-6.158	-2.696	-3.282	-5.358	-2.586	-1.127	-3.617	2.474	1.054	3.818	3.255	2.559	5.146	-0.334	4.184	3.028
-0.87	-0.93	0.942	2.057	-1.098	-0.026	4.211	5.336	4.197	3.855	4.386	3.176	5.32	4.184	0.403	1.401	-3.2	-5.383	-2.125	-2.356	-3.948	-4.956	-0.469	0.268	-3.921	-5.133	-1.109	1.559	-2.401	-3.69	-1.193	1.513
0.012	-1.374	-1.528	2.903	0.362	2.276	1.478	1.482	1.8	3.282	4.405	2.494	3.823	1.742	0.516	0.73	-3.541	-1.126	-1.999	-4.229	-5.127	-4.411	0.293	-0.19	-1.749	-2.872	-1.442	0.381	0.806	-0.871	0.864	0.808
-2.95	-6.222	-6.733	0.655	0.497	-0.922	-1.12	-0.56	-1.109	-0.033	4.18	2.941	3.81	1.896	3.639	1.634	-4.294	-0.397	-5.641	-5.582	-2.564	-0.935	-3.57	-2.271	-0.46	4.67	1.889	-0.616	4.425	5.987	5.145	4.611
-3.37	-6.506	-6.922	-0.311	0.46	-3.341	-2.185	-1.16	-1.509	-0.804	2.791	0.914	2.298	0.337	3.317	1.06	-2.3	-0.195	-6.703	-2.961	1.954	2.548	-4.364	-2.735	0.64	4.565	4.255	0.487	4.597	5.363	4.994	4.784
-0.737	-1.396	-2.14	0.962	1.006	-1.323	-3.715	-0.387	-3.492	-0.541	-2.398	-4.287	-3.122	-5.288	-2.102	-0.76	-0.338	2.685	-1.35	0.924	4.049	4.048	0.655	-0.504	3.106	3.227	3.777	2.363	4.304	1.216	2.072	-0.512
3.927	5.356	5.439	4.587	0.238	0.98	-1.512	4.227	-3.465	-1.838	-9.234	-6.334	-6.65	-6.999	-5.759	-3.173	3.178	2.154	4.401	5.359	4.164	1.863	4.352	-0.381	0.127	1.558	0.421	0.402	-2.117	0.847	-2.615	-3.502
5.868	6.7	8.028	6.067	2.489	3.776	0.374	-1.498	-1.591	-2.188	-7.233	-4.413	-6.353	-3.625	-4.166	-4.223	4.017	1.682	3.29	4.422	2.346	-0.388	1.258	-1.741	-2.385	-1.179	-0.569	-3.076	-4.143	1.636	-2.393	-0.788
1.258	0.98	2.925	1.644	4.12	2.856	-1.45	-12.023	0.168	-1.476	-0.211	-2.475	-3.685	1.069	1.783	-1.711	-0.975	2.04	-1.876	-1.366	0.015	0.144	-3.594	-2.74	0.21	-0.084	2.187	-2.863	3.329	2.807	4.115	4.879
-4.234	-4.395	-2.505	-6.111	-2.994	-4.575	-1.958	-9.675	3.174	-1.35	1.354	-0.071	1.545	6.435	8.602	1.414	-3.446	-1.823	-3.804	-1.971	1.161	1.366	-3.687	-3.386	1.127	2.362	3.202	-0.639	4.386	4.468	7.054	8.973
-6.559	-6.997	-5.746	-12.653	-9.92	-7.508	-2.407	-5.741	2.219	-0.837	1.338	2.489	4.663	8.035	9.257	2.749	-1.879	-3.458	-1.744	0.927	3.118	2.478	-0.405	-1.817	2.636	4.444	3.421	0.928	1.317	4.066	5.396	8.192
-5.537	-6.879	-5.827	-12.098	-7.04	-2.488	-3.387	-6.676	-1.334	0.235	2.431	2.645	2.365	3.999	3.095	3.28	-1.124	-0.547	0.554	0.753	1.494	2.046	2.169	0.227	5.094	5.589	4.246	1.642	2.795	2.875	2.542	2.862
-0.342	-1.868	-1.11	-4.224	-0.857	1.238	-0.378	-1.684	1.303	1.22	2.406	2.44	0.748	1.164	-1.729	2.196	-0.523	-0.207	1.142	-0.652	-1.449	-1.169	2.137	-0.287	1.566	1.864	0.951	0.55	0.789	1.224	-2.735	-3.722
4.077	3.454	2.869	2.521	1.973	2.035	3.709	4.607	4.233	1.514	2.156	1.879	1.867	0.408	-2.489	0.089	0.462	-1.398	1.389	-0.881	-3.146	-3.231	0.592	-1.206	-2.758	-2.792	-3.438	-0.298	-3.789	-1.464	-6.307	-6.639
4.512	5.113	3.777	4.593	1.276	1.973	4.101	5.704	0.684	-0.254	-1.936	-2.682	-0.151	-3.267	-2.969	-0.519	2.978	-1.499	3.16	1.701	-3.115	-2.475	1.818	0.381	-2.212	-4.741	-2.499	1.663	-4.204	-0.942	-5.543	-4.426
3.877	4.904	3.365	3.006	-1.777	-0.092	0.384	4.975	-3.434	-2.53	-7.938	-6.476	-4.163	-6.042	-3.123	-0.964	6.212	-0.787	4.584	5.733	-0.611	-0.476	5.809	4.03	0.448	-4.686	0.246	2.791	-2.577	1.148	-3.708	-2.127
